customer_id,total_spend,avg_ticket_size,txn_count,last_txn_date,first_txn_date,merchant_diversity,recency_days,frequency,monetary,active_days,spend_velocity,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,income_band,city,age,R_score,F_score,M_score,RFM_score,rfm_segment
23367,49340.43,2596.8647368421052,19,2025-06-25 16:54:00,2023-09-05 23:38:00,9,4,19,49340.43,658,74.99,0.0476,0.0476,0.1905,0.28745,Medium,Delhi,34,5,3,4,12,Loyal
23368,30499.59,1906.224375,16,2025-06-24 23:13:00,2024-04-20 02:00:00,8,5,16,30499.59,430,70.93,0.1053,0.0526,0.4211,0.16085,Medium,Bangalore,67,5,3,3,11,Loyal
23369,20456.050000000003,2557.0062500000004,8,2025-06-24 00:40:00,2023-10-14 21:53:00,5,5,8,20456.050000000003,618,33.1,0.0,0.0,0.5,0.2046,High,Chandigarh,21,5,1,2,8,At Risk
23371,71830.81,2176.691212121212,33,2025-06-02 18:10:00,2024-05-07 20:56:00,10,27,33,71830.81,390,184.18,0.0571,0.0,0.2,0.0726,High,Chandigarh,51,3,5,5,13,Champions
23372,26883.33,2443.939090909091,11,2025-02-10 07:59:00,2023-06-08 21:38:00,8,139,11,26883.33,612,43.93,0.0,0.0,0.0909,0.5377,Low,Kolkata,45,1,2,3,6,Lost
23373,17425.9,1340.4538461538464,13,2025-06-11 00:22:00,2024-10-19 15:23:00,8,18,13,17425.9,234,74.47,0.0,0.0,0.1538,0.0232,Low,Kolkata,62,3,2,2,7,At Risk
23374,21019.46,1616.8815384615384,13,2025-06-16 08:51:00,2024-03-05 09:16:00,7,13,13,21019.46,467,45.01,0.0,0.0,0.0769,0.1051,Premium,Mumbai,47,4,2,2,8,At Risk
23375,52755.07,1648.5959375,32,2025-06-16 00:57:00,2024-04-11 17:47:00,10,13,32,52755.07,430,122.69,0.0294,0.0294,0.2647,0.18969999999999998,Low,Bangalore,21,4,5,4,13,Champions
23376,17186.72,2148.34,8,2025-03-28 01:06:00,2024-02-21 06:12:00,7,93,8,17186.72,400,42.97,0.2,0.0,0.1,0.1146,High,Chandigarh,43,1,1,2,4,Lost
23377,50452.54,1739.7427586206898,29,2025-06-24 15:38:00,2024-02-22 05:45:00,9,5,29,50452.54,488,103.39,0.0645,0.0,0.3226,0.098125,Medium,Chandigarh,72,5,5,4,14,Champions
23379,70917.66,2026.2188571428571,35,2025-06-22 21:55:00,2023-05-01 01:59:00,10,7,35,70917.66,783,90.57,0.0278,0.0,0.1667,0.166425,Medium,Chennai,21,4,5,5,14,Champions
23381,49978.11,1723.383103448276,29,2025-05-24 01:52:00,2024-01-16 08:48:00,10,36,29,49978.11,493,101.38,0.0,0.0,0.2759,0.14043333333333333,Low,Delhi,24,2,5,4,11,Loyal
23382,57178.23,1633.6637142857144,35,2025-06-15 06:02:00,2024-04-29 23:02:00,10,14,35,57178.23,411,139.12,0.0541,0.0,0.3514,0.17533333333333334,Medium,Kolkata,73,4,5,5,14,Champions
23383,10704.14,1189.3488888888887,9,2025-04-02 23:48:00,2023-12-16 16:09:00,8,88,9,10704.14,473,22.63,0.1,0.0,0.3,0.1427,Medium,Chandigarh,49,1,1,1,3,Lost
23384,28405.67,1775.354375,16,2025-06-12 12:23:00,2024-02-20 05:45:00,8,17,16,28405.67,478,59.43,0.0588,0.0,0.2941,0.2841,Medium,Chennai,59,3,3,3,9,At Risk
23385,35466.09,1773.3044999999997,20,2025-06-17 03:46:00,2024-02-11 09:02:00,9,12,20,35466.09,491,72.23,0.0476,0.0,0.1429,0.052000000000000005,Medium,Delhi,58,4,4,3,11,Loyal
23386,18971.38,1459.336923076923,13,2025-06-13 04:49:00,2025-01-16 10:08:00,8,16,13,18971.38,147,129.06,0.0,0.0,0.3077,0.3794,Low,Mumbai,70,3,2,2,7,At Risk
23387,45397.8,4127.072727272727,11,2025-06-09 03:53:00,2023-05-13 21:12:00,7,20,11,45397.8,757,59.97,0.0,0.0,0.3636,0.0605,Medium,Mumbai,75,3,2,4,9,At Risk
23388,19029.66,3805.932,5,2025-06-19 05:19:00,2024-11-09 12:25:00,3,10,5,19029.66,221,86.11,0.0,0.0,0.2,0.1903,Medium,Chandigarh,68,4,1,2,7,At Risk
23390,19840.95,1984.095,10,2025-06-02 02:03:00,2023-06-15 17:10:00,7,27,10,19840.95,717,27.67,0.0,0.0,0.8,0.1323,Low,Pune,38,3,2,2,7,At Risk
23391,29550.010000000002,1970.0006666666668,15,2025-06-27 01:36:00,2024-07-08 19:17:00,8,2,15,29550.010000000002,353,83.71,0.0,0.0,0.1333,0.2955,Low,Hyderabad,36,5,3,3,11,Loyal
23392,66819.70999999999,2088.1159374999997,32,2025-06-24 00:44:00,2024-05-24 14:50:00,10,5,32,66819.70999999999,395,169.16,0.0588,0.0,0.3235,0.19373333333333334,Medium,Delhi,39,5,5,5,15,Champions
23393,40672.41,1626.8964,25,2025-05-18 09:40:00,2023-06-04 13:49:00,9,42,25,40672.41,713,57.04,0.0,0.0,0.2,0.33540000000000003,Medium,Pune,74,2,4,4,10,Loyal
23394,8835.57,1472.595,6,2025-06-03 01:16:00,2024-06-19 23:18:00,5,26,6,8835.57,348,25.39,0.0,0.0,0.5,0.0295,Low,Hyderabad,44,3,1,1,5,Lost
23397,15140.65,1514.065,10,2025-01-31 04:46:00,2024-02-23 16:32:00,5,149,10,15140.65,342,44.27,0.0909,0.0,0.3636,0.0151,Low,Bangalore,50,1,2,1,4,Lost
23398,11702.7,1671.814285714286,7,2025-03-03 23:32:00,2024-06-15 09:22:00,6,118,7,11702.7,261,44.84,0.125,0.0,0.375,0.078,Medium,Pune,20,1,1,1,3,Lost
23399,104163.87,3360.124838709677,31,2025-06-25 21:12:00,2024-07-21 13:31:00,10,4,31,104163.87,339,307.27,0.0,0.0,0.1935,0.2690666666666666,High,Pune,57,5,5,5,15,Champions
23401,19827.51,2203.0566666666664,9,2025-02-01 18:58:00,2024-03-09 19:27:00,6,148,9,19827.51,328,60.45,0.1,0.0,0.2,0.1686,Medium,Bangalore,56,1,1,2,4,Lost
23402,45360.16,2520.008888888889,18,2025-05-01 22:01:00,2024-09-11 11:57:00,10,59,18,45360.16,232,195.52,0.1,0.0,0.2,0.26655,High,Pune,48,1,3,4,8,At Risk
23403,15465.789999999999,1546.579,10,2025-06-28 13:44:00,2023-10-21 17:45:00,7,1,10,15465.789999999999,615,25.15,0.0,0.0909,0.2727,0.0516,Medium,Hyderabad,56,5,2,1,8,At Risk
23405,77257.11,2861.3744444444446,27,2025-06-01 12:28:00,2024-06-02 02:49:00,10,28,27,77257.11,364,212.24,0.0,0.0,0.4074,0.23513333333333333,Low,Chennai,41,3,4,5,12,Loyal
23406,26077.81,1448.7672222222222,18,2025-06-21 10:21:00,2023-06-03 05:17:00,10,8,18,26077.81,749,34.82,0.0909,0.0909,0.2273,0.09709999999999999,Premium,Delhi,22,4,3,2,9,At Risk
23407,23879.66,1989.9716666666666,12,2025-06-11 03:29:00,2024-11-10 11:47:00,6,18,12,23879.66,212,112.64,0.0,0.0769,0.3077,0.4776,High,Chandigarh,52,3,2,2,7,At Risk
23408,32467.14,2497.472307692308,13,2025-06-21 18:31:00,2024-08-29 15:15:00,7,8,13,32467.14,296,109.69,0.0714,0.0,0.0714,0.1272,High,Bangalore,28,4,2,3,9,At Risk
23409,51888.13,2358.5513636363635,22,2025-06-19 06:52:00,2024-01-03 12:27:00,8,10,22,51888.13,532,97.53,0.0,0.0,0.1818,0.21594999999999998,Low,Hyderabad,69,4,4,4,12,Loyal
23410,46292.85,1851.714,25,2025-06-22 08:01:00,2023-05-16 08:04:00,8,7,25,46292.85,767,60.36,0.0385,0.0,0.1923,0.10635,Low,Mumbai,61,4,4,4,12,Loyal
23411,36862.299999999996,1843.1149999999998,20,2025-05-31 10:08:00,2024-02-09 18:24:00,8,29,20,36862.299999999996,476,77.44,0.0,0.0476,0.1429,0.23285,Medium,Pune,72,3,4,3,10,Loyal
23412,33974.11,1544.2777272727274,22,2025-06-16 13:19:00,2024-03-03 19:15:00,8,13,22,33974.11,469,72.44,0.0435,0.0,0.2174,0.13245,High,Mumbai,48,4,4,3,11,Loyal
23413,28493.09,1499.6363157894737,19,2025-03-17 11:21:00,2023-09-25 11:11:00,7,104,19,28493.09,539,52.86,0.05,0.0,0.4,0.04505,High,Chandigarh,71,1,3,3,7,At Risk
23417,35464.67,1074.6869696969698,33,2025-06-16 08:29:00,2023-07-04 05:42:00,10,13,33,35464.67,713,49.74,0.0,0.0,0.2424,0.11823333333333332,Low,Mumbai,63,4,5,3,12,Loyal
23421,14145.08,1571.6755555555555,9,2025-06-25 22:30:00,2023-12-19 21:02:00,6,4,9,14145.08,554,25.53,0.0909,0.0909,0.1818,0.0189,Medium,Chennai,32,5,1,1,7,At Risk
23422,24857.62,1912.1246153846153,13,2025-06-27 14:22:00,2023-11-11 04:24:00,6,2,13,24857.62,594,41.85,0.0714,0.0,0.2143,0.0654,Low,Chandigarh,73,5,2,2,9,At Risk
23423,19391.13,1762.8300000000002,11,2025-05-08 23:29:00,2024-02-11 06:11:00,6,52,11,19391.13,452,42.9,0.0,0.0,0.4545,0.0388,Low,Delhi,41,2,2,2,6,Lost
23424,18485.98,2640.8542857142857,7,2025-03-20 05:01:00,2023-11-09 17:50:00,6,101,7,18485.98,496,37.27,0.125,0.0,0.25,0.3697,High,Chandigarh,71,1,1,2,4,Lost
23425,31319.42,1957.46375,16,2025-05-08 20:01:00,2023-12-06 21:13:00,8,52,16,31319.42,518,60.46,0.0,0.0588,0.2353,0.14204999999999998,Premium,Hyderabad,30,2,3,3,8,At Risk
23426,40977.32,1781.6226086956522,23,2025-06-26 23:33:00,2024-09-15 00:02:00,10,3,23,40977.32,284,144.29,0.0,0.0417,0.25,0.18036666666666668,Medium,Mumbai,36,5,4,4,13,Champions
23427,32146.06,3214.606,10,2025-03-19 22:19:00,2023-05-06 04:00:00,8,102,10,32146.06,683,47.07,0.0909,0.0,0.3636,0.1072,Low,Hyderabad,42,1,2,3,6,Lost
23429,39738.29,1806.2859090909092,22,2025-06-23 15:12:00,2024-03-06 05:55:00,9,6,22,39738.29,474,83.84,0.0833,0.0,0.4167,0.23015,Low,Hyderabad,42,5,4,4,13,Champions
23431,37391.34,1699.6063636363635,22,2025-04-28 04:43:00,2023-05-20 00:44:00,8,62,22,37391.34,709,52.74,0.0,0.0,0.2273,0.16494999999999999,Medium,Kolkata,26,1,4,3,8,At Risk
23432,12826.49,1425.1655555555556,9,2025-06-25 07:46:00,2023-11-25 17:54:00,6,4,9,12826.49,577,22.23,0.0,0.0,0.0,0.04095,Low,Mumbai,28,5,1,1,7,At Risk
23434,11912.369999999999,1489.0462499999999,8,2025-05-17 15:08:00,2024-06-21 01:23:00,6,43,8,11912.369999999999,330,36.1,0.0,0.0,0.25,0.0397,Medium,Mumbai,54,2,1,1,4,Lost
23435,74909.9,2675.3535714285713,28,2025-06-17 05:36:00,2023-10-26 11:52:00,9,12,28,74909.9,599,125.06,0.0345,0.0,0.2759,0.16879999999999998,Medium,Mumbai,39,4,5,5,14,Champions
23436,18965.4,1580.45,12,2025-04-18 05:30:00,2024-06-01 02:14:00,9,72,12,18965.4,321,59.08,0.0,0.0,0.1667,0.1897,Premium,Pune,28,1,2,2,5,Lost
23437,79947.4,3197.8959999999997,25,2025-05-17 14:37:00,2024-09-15 01:02:00,9,43,25,79947.4,244,327.65,0.0741,0.0,0.3704,0.7237,Medium,Pune,73,2,4,5,11,Loyal
23438,11812.689999999999,1687.5271428571427,7,2025-06-23 03:15:00,2024-11-04 18:44:00,6,6,7,11812.689999999999,230,51.36,0.125,0.0,0.5,0.2363,Medium,Pune,28,5,1,1,7,At Risk
23439,7116.469999999999,1779.1174999999998,4,2025-06-20 20:19:00,2025-03-25 01:12:00,4,9,4,7116.469999999999,87,81.8,0.0,0.0,0.25,0.0474,Medium,Kolkata,54,4,1,1,6,Lost
23440,5018.68,1003.7360000000001,5,2025-02-07 17:57:00,2024-05-20 11:00:00,4,142,5,5018.68,263,19.08,0.1667,0.0,0.1667,0.0335,Medium,Delhi,41,1,1,1,3,Lost
23442,6703.38,1675.845,4,2025-05-01 16:39:00,2024-04-30 19:17:00,4,59,4,6703.38,365,18.37,0.0,0.0,0.25,0.0894,Low,Chandigarh,64,1,1,1,3,Lost
23443,33183.83,1746.5173684210527,19,2025-06-19 15:55:00,2024-01-23 08:47:00,9,10,19,33183.83,513,64.69,0.0,0.0,0.3158,0.06635,Low,Hyderabad,24,4,3,3,10,Loyal
23445,41289.54,2428.7964705882355,17,2025-05-19 00:44:00,2023-09-04 01:46:00,9,41,17,41289.54,622,66.38,0.0,0.0,0.1765,0.2753,Low,Hyderabad,20,2,3,4,9,At Risk
23446,51491.130000000005,1838.9689285714287,28,2025-06-11 04:11:00,2023-10-23 01:03:00,9,18,28,51491.130000000005,597,86.25,0.0,0.0,0.2857,0.3217333333333333,Low,Chennai,27,3,5,4,12,Loyal
23447,24930.02,1780.7157142857143,14,2025-06-28 12:13:00,2024-10-17 15:34:00,8,1,14,24930.02,253,98.54,0.0,0.0,0.2143,0.0831,Medium,Chandigarh,36,5,3,2,10,Loyal
23448,56732.24,1956.2841379310344,29,2025-06-22 20:48:00,2024-01-30 13:28:00,9,7,29,56732.24,509,111.46,0.1176,0.0294,0.2353,0.11099999999999999,Low,Kolkata,22,4,5,5,14,Champions
23449,17451.02,2493.002857142857,7,2025-05-19 15:47:00,2024-06-19 18:54:00,6,41,7,17451.02,333,52.41,0.0,0.0,0.1429,0.1163,Premium,Kolkata,28,2,1,2,5,Lost
23451,33323.2,1110.7733333333333,30,2025-06-19 23:32:00,2023-06-14 01:32:00,7,10,30,33323.2,736,45.28,0.0323,0.0,0.2258,0.06595000000000001,Premium,Chandigarh,30,4,5,3,12,Loyal
23452,9157.21,1831.4419999999998,5,2025-06-15 01:28:00,2024-04-22 02:30:00,5,14,5,9157.21,418,21.91,0.2857,0.0,0.4286,0.061,High,Delhi,27,4,1,1,6,Lost
23454,26418.0,2201.5,12,2025-01-23 12:21:00,2023-07-30 00:28:00,8,157,12,26418.0,543,48.65,0.0,0.0,0.3333,0.2642,Medium,Pune,64,1,2,3,6,Lost
23455,39564.49,1720.1952173913044,23,2025-06-12 07:08:00,2024-07-06 01:31:00,10,17,23,39564.49,341,116.02,0.0417,0.0,0.2917,0.1048,Medium,Pune,24,3,4,4,11,Loyal
23456,50058.86,1854.0318518518518,27,2025-06-16 18:03:00,2023-06-22 20:48:00,10,13,27,50058.86,724,69.14,0.0,0.0357,0.2857,0.2621,Low,Kolkata,75,4,4,4,12,Loyal
23457,57123.11,2720.1480952380953,21,2025-05-10 13:53:00,2024-04-20 15:24:00,9,50,21,57123.11,384,148.76,0.125,0.0,0.125,0.1729,Medium,Bangalore,47,2,4,5,11,Loyal
23458,99707.49,2431.8900000000003,41,2025-06-28 16:21:00,2024-04-30 00:02:00,10,1,41,99707.49,424,235.16,0.0444,0.0444,0.3111,0.10513999999999998,Premium,Kolkata,29,5,5,5,15,Champions
23459,31959.71,1597.9855,20,2025-06-18 15:12:00,2024-04-28 18:40:00,9,11,20,31959.71,415,77.01,0.0,0.0,0.25,0.0644,Low,Mumbai,27,4,4,3,11,Loyal
23461,26473.54,1393.344210526316,19,2025-06-23 16:13:00,2024-05-13 07:00:00,8,6,19,26473.54,406,65.21,0.0,0.05,0.2,0.01765,Low,Delhi,62,5,3,3,11,Loyal
23462,30643.13,1276.7970833333334,24,2025-06-23 02:54:00,2024-03-08 18:07:00,10,6,24,30643.13,471,65.06,0.04,0.0,0.4,0.03855,Low,Chennai,27,5,4,3,12,Loyal
23464,29197.94,3649.7425,8,2025-06-21 02:29:00,2023-07-25 11:04:00,6,8,8,29197.94,696,41.95,0.0,0.0,0.125,0.3893,Low,Kolkata,20,4,1,3,8,At Risk
23465,18135.19,1395.0146153846154,13,2025-05-30 15:31:00,2024-01-20 16:07:00,7,30,13,18135.19,495,36.64,0.1333,0.0,0.0667,0.1209,Premium,Delhi,43,2,2,2,6,Lost
23466,24744.31,1546.519375,16,2025-05-15 03:51:00,2024-05-25 07:44:00,9,45,16,24744.31,354,69.9,0.0,0.0,0.3125,0.165,Medium,Chandigarh,66,2,3,2,7,At Risk
23467,37442.64,1872.132,20,2025-04-15 18:33:00,2024-06-15 09:42:00,8,75,20,37442.64,304,123.17,0.0,0.0,0.25,0.12484999999999999,High,Chandigarh,64,1,4,3,8,At Risk
23468,35961.8,2397.4533333333334,15,2025-05-27 21:41:00,2023-08-20 16:42:00,9,33,15,35961.8,646,55.67,0.0,0.0,0.0667,0.05995,Medium,Chandigarh,47,2,3,3,8,At Risk
23469,59442.96,1651.1933333333334,36,2025-06-18 20:30:00,2023-05-17 19:05:00,10,11,36,59442.96,763,77.91,0.0513,0.0256,0.1282,0.29786666666666667,Low,Chennai,33,4,5,5,14,Champions
23470,36022.88,3001.9066666666663,12,2025-06-15 00:28:00,2024-10-07 11:10:00,7,14,12,36022.88,250,144.09,0.0,0.0,0.25,0.1201,High,Chandigarh,37,4,2,3,9,At Risk
23472,25104.57,2510.457,10,2025-04-26 23:47:00,2024-05-13 22:30:00,6,64,10,25104.57,348,72.14,0.0,0.0909,0.1818,0.1674,Low,Kolkata,30,1,2,2,5,Lost
23473,43289.97,2278.4194736842105,19,2025-05-30 11:43:00,2023-06-09 19:08:00,9,30,19,43289.97,720,60.12,0.0476,0.0476,0.2381,0.0962,Low,Chennai,56,2,3,4,9,At Risk
23474,18840.3,1712.7545454545455,11,2025-06-11 23:47:00,2024-10-22 06:44:00,6,18,11,18840.3,232,81.21,0.0,0.0,0.4545,0.11735000000000001,Medium,Pune,28,3,2,2,7,At Risk
23475,12199.0,1742.7142857142858,7,2024-12-13 08:06:00,2024-04-23 07:51:00,4,198,7,12199.0,234,52.13,0.0,0.0,0.1429,0.0163,Low,Bangalore,73,1,1,1,3,Lost
23476,20917.4,2324.1555555555556,9,2025-05-21 17:39:00,2024-09-27 06:18:00,6,39,9,20917.4,236,88.63,0.1818,0.0,0.3636,0.1046,Low,Bangalore,24,2,1,2,5,Lost
23477,34594.21,2034.9535294117647,17,2025-05-01 18:10:00,2024-02-07 03:55:00,8,59,17,34594.21,449,77.05,0.0,0.0,0.1765,0.3459,High,Chandigarh,54,1,3,3,7,At Risk
23478,12375.81,1546.97625,8,2024-10-27 10:37:00,2024-05-05 02:05:00,6,245,8,12375.81,175,70.72,0.0,0.0,0.375,0.165,High,Kolkata,56,1,1,1,3,Lost
23479,11878.54,2375.708,5,2025-02-02 22:45:00,2024-07-02 21:23:00,4,147,5,11878.54,215,55.25,0.0,0.0,0.4,0.0119,Medium,Bangalore,56,1,1,1,3,Lost
23480,13434.72,1679.34,8,2025-05-20 07:03:00,2024-06-15 23:55:00,6,40,8,13434.72,338,39.75,0.0,0.0,0.25,0.2687,Medium,Bangalore,56,2,1,1,4,Lost
23483,23301.21,1792.4007692307691,13,2025-06-25 15:54:00,2024-06-25 04:21:00,8,4,13,23301.21,365,63.84,0.0,0.0,0.0769,0.025799999999999997,Medium,Mumbai,53,5,2,2,9,At Risk
23484,23619.66,1243.14,19,2025-05-03 08:08:00,2023-05-22 02:50:00,8,57,19,23619.66,712,33.17,0.0,0.05,0.25,0.1022,Medium,Mumbai,30,2,3,2,7,At Risk
23485,16644.370000000003,1849.3744444444446,9,2025-06-18 01:10:00,2023-08-15 22:16:00,6,11,9,16644.370000000003,672,24.77,0.0,0.0,0.1111,0.0555,Low,Chandigarh,29,4,1,1,6,Lost
23488,63795.59,1993.6121875,32,2025-06-29 00:11:00,2023-11-28 08:03:00,10,0,32,63795.59,578,110.37,0.1316,0.0263,0.2895,0.3812333333333333,Premium,Pune,49,5,5,5,15,Champions
23490,14732.67,1339.3336363636363,11,2025-05-26 10:45:00,2024-05-29 21:19:00,6,34,11,14732.67,361,40.81,0.0833,0.0,0.25,0.0147,Low,Delhi,28,2,2,1,5,Lost
23492,6932.629999999999,1733.1574999999998,4,2024-07-16 16:58:00,2023-07-30 15:48:00,4,348,4,6932.629999999999,352,19.69,0.1667,0.1667,0.0,0.0693,Medium,Kolkata,55,1,1,1,3,Lost
23493,28642.81,1363.9433333333334,21,2025-06-28 20:59:00,2024-02-21 16:47:00,8,1,21,28642.81,493,58.1,0.087,0.0,0.2174,0.07546666666666667,Medium,Delhi,45,5,4,3,12,Loyal
23494,13136.0,1459.5555555555557,9,2025-02-01 23:05:00,2023-12-26 12:33:00,6,148,9,13136.0,403,32.6,0.1,0.0,0.3,0.0657,Low,Pune,66,1,1,1,3,Lost
23495,107148.46,2678.7115000000003,40,2025-06-05 20:11:00,2024-01-21 16:41:00,10,24,40,107148.46,501,213.87,0.0244,0.0,0.2683,0.114925,High,Bangalore,37,3,5,5,13,Champions
23496,48020.84,1920.8336,25,2025-06-25 08:53:00,2024-10-10 08:10:00,9,4,25,48020.84,258,186.13,0.0,0.0,0.2,0.06345,Medium,Bangalore,37,5,4,4,13,Champions
23497,23978.64,1332.1466666666665,18,2025-06-13 11:30:00,2023-09-08 13:11:00,9,16,18,23978.64,643,37.29,0.0,0.0,0.1111,0.05995,High,Hyderabad,19,3,3,2,8,At Risk
23499,14245.27,1424.527,10,2025-06-24 19:31:00,2024-05-23 10:46:00,8,5,10,14245.27,397,35.88,0.0909,0.0,0.3636,0.095,High,Bangalore,74,5,2,1,8,At Risk
23500,21279.82,1519.9871428571428,14,2025-05-07 12:36:00,2023-08-06 00:13:00,8,53,14,21279.82,640,33.25,0.0,0.0,0.2143,0.1419,High,Chennai,66,2,3,2,7,At Risk
23501,31929.81,3192.981,10,2025-06-11 21:30:00,2024-06-25 19:45:00,6,18,10,31929.81,351,90.97,0.0,0.0,0.2,0.0639,Medium,Hyderabad,19,3,2,3,8,At Risk
23503,52844.16,1822.2124137931037,29,2025-06-20 05:04:00,2024-03-30 03:19:00,10,9,29,52844.16,447,118.22,0.0,0.0,0.2414,0.09063333333333334,Medium,Mumbai,73,4,5,4,13,Champions
23504,20883.91,5220.9775,4,2024-07-14 03:00:00,2023-08-19 12:39:00,4,350,4,20883.91,329,63.48,0.0,0.0,0.5,0.0696,Low,Kolkata,71,1,1,2,4,Lost
23505,80140.45999999999,2289.7274285714284,35,2025-06-21 21:19:00,2024-08-04 06:19:00,10,8,35,80140.45999999999,321,249.66,0.0541,0.0,0.2162,0.08095,Medium,Hyderabad,30,4,5,5,14,Champions
23506,5132.799999999999,1710.9333333333332,3,2025-06-23 09:39:00,2025-02-10 01:27:00,3,6,3,5132.799999999999,133,38.59,0.25,0.0,0.5,0.0684,Medium,Hyderabad,41,5,1,1,7,At Risk
23507,26518.79,2410.799090909091,11,2025-03-30 06:42:00,2023-10-18 16:11:00,6,91,11,26518.79,528,50.22,0.0833,0.0,0.4167,0.0884,Medium,Chennai,50,1,2,3,6,Lost
23509,81253.06,2257.0294444444444,36,2025-06-13 22:19:00,2024-03-03 20:16:00,10,16,36,81253.06,467,173.99,0.0513,0.0256,0.2564,0.1737,High,Chandigarh,40,3,5,5,13,Champions
23511,43048.79,2049.942380952381,21,2025-06-23 17:31:00,2024-06-16 11:08:00,10,6,21,43048.79,372,115.72,0.12,0.04,0.28,0.1827,Medium,Hyderabad,61,5,4,4,13,Champions
23514,37974.72,2531.648,15,2025-05-12 08:21:00,2024-05-24 17:51:00,7,48,15,37974.72,352,107.88,0.0,0.0,0.2667,0.0529,Low,Chennai,29,2,3,3,8,At Risk
23515,55203.35,1903.5637931034482,29,2025-06-10 11:00:00,2023-11-26 09:53:00,10,19,29,55203.35,562,98.23,0.0,0.0333,0.2667,0.03933333333333333,Low,Pune,61,3,5,4,12,Loyal
23517,13193.43,1319.343,10,2025-04-11 08:53:00,2024-09-08 16:29:00,6,79,10,13193.43,214,61.65,0.0,0.0,0.2,0.1319,Low,Bangalore,58,1,2,1,4,Lost
23518,32594.52,1417.153043478261,23,2025-06-29 10:32:00,2023-12-04 19:20:00,9,0,23,32594.52,572,56.98,0.04,0.04,0.28,0.060950000000000004,Low,Mumbai,47,5,4,3,12,Loyal
23520,35877.81,1630.8095454545453,22,2025-06-25 08:36:00,2024-01-11 09:10:00,9,4,22,35877.81,530,67.69,0.0435,0.0,0.1739,0.21625,Medium,Mumbai,22,5,4,3,12,Loyal
23522,24920.41,2768.9344444444446,9,2025-05-20 00:38:00,2024-10-29 23:13:00,6,40,9,24920.41,202,123.37,0.0,0.0,0.4444,0.2492,High,Pune,64,2,1,2,5,Lost
23523,40685.35,2141.334210526316,19,2025-06-15 17:48:00,2023-04-19 20:59:00,9,14,19,40685.35,787,51.7,0.05,0.0,0.1,0.40685000000000004,Premium,Pune,42,4,3,4,11,Loyal
23524,15910.16,1060.6773333333333,15,2025-05-05 21:51:00,2024-09-30 10:37:00,6,55,15,15910.16,217,73.32,0.0,0.0,0.2,0.1061,Low,Kolkata,19,2,3,1,6,Lost
23525,58532.490000000005,1625.9025000000001,36,2025-04-23 00:59:00,2023-04-26 12:00:00,10,67,36,58532.490000000005,727,80.51,0.0,0.0,0.2222,0.20846666666666666,Low,Chandigarh,50,1,5,5,11,Loyal
23526,39351.71,1788.7140909090908,22,2025-05-22 06:04:00,2023-10-19 08:32:00,9,38,22,39351.71,580,67.85,0.0435,0.0,0.2609,0.06273333333333334,Low,Hyderabad,29,2,4,4,10,Loyal
23527,17923.23,2560.4614285714283,7,2025-03-23 20:29:00,2024-03-18 03:04:00,4,98,7,17923.23,370,48.44,0.1111,0.1111,0.5556,0.0358,Low,Delhi,71,1,1,2,4,Lost
23529,20220.65,1838.2409090909093,11,2025-06-15 02:45:00,2023-11-09 17:02:00,6,14,11,20220.65,583,34.68,0.2,0.0667,0.4,0.0407,High,Kolkata,75,4,2,2,8,At Risk
23531,59207.81,1973.5936666666666,30,2025-05-30 21:37:00,2023-11-01 21:57:00,10,30,30,59207.81,575,102.97,0.0,0.0,0.2667,0.09276666666666666,High,Pune,69,2,5,5,12,Loyal
23532,42749.61,2374.9783333333335,18,2025-06-04 15:00:00,2023-04-29 23:45:00,7,25,18,42749.61,766,55.81,0.0,0.0526,0.2105,0.1425,Premium,Pune,44,3,3,4,10,Loyal
23533,21438.81,1786.5675,12,2025-04-21 13:42:00,2024-02-17 19:38:00,9,69,12,21438.81,428,50.09,0.0769,0.0,0.0769,0.0715,Low,Chennai,72,1,2,2,5,Lost
23535,42871.33,1714.8532,25,2025-06-21 08:14:00,2023-09-02 01:53:00,9,8,25,42871.33,658,65.15,0.0714,0.0357,0.1786,0.0714,Low,Bangalore,40,4,4,4,12,Loyal
23537,26708.079999999998,1780.5386666666666,15,2025-06-26 21:58:00,2023-07-04 19:27:00,8,3,15,26708.079999999998,723,36.94,0.0625,0.0,0.1875,0.2671,Low,Mumbai,38,5,3,3,11,Loyal
23538,39282.77,2310.7511764705882,17,2025-06-18 00:19:00,2024-08-28 12:20:00,8,11,17,39282.77,293,134.07,0.0,0.0,0.3529,0.1964,Low,Hyderabad,35,4,3,4,11,Loyal
23540,22047.52,2755.94,8,2025-05-10 04:18:00,2023-10-05 08:14:00,6,50,8,22047.52,582,37.88,0.1,0.1,0.4,0.441,High,Delhi,49,2,1,2,5,Lost
23545,35767.38,1324.7177777777777,27,2025-06-14 15:52:00,2024-04-08 03:07:00,8,15,27,35767.38,432,82.79,0.0357,0.0,0.1786,0.15283333333333335,Low,Delhi,69,3,4,3,10,Loyal
23546,15661.47,2610.245,6,2025-05-18 06:40:00,2024-06-24 07:56:00,5,42,6,15661.47,327,47.89,0.0,0.0,0.1667,0.1566,High,Pune,62,2,1,1,4,Lost
