customer_id,income_band,city,age,total_spend,avg_ticket_size,txn_count,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,spend_velocity,merchant_diversity,RFM_score,rfm_segment,rule_risk_score,anomaly_flag,final_risk_score,risk_tier
20543,Medium,Pune,24,77790.5,2430.953125,32,0.0303,0.0,0.1818,0.1377499999999999,121.17,10,14,Champions,10,0,8.58,Low Risk
20545,Premium,Hyderabad,34,19099.5,1736.3181818181818,11,0.0,0.0,0.1818,0.1273,29.75,5,6,Lost,15,0,13.09,Low Risk
20546,Low,Mumbai,41,25177.28,1573.58,16,0.0,0.0,0.375,0.09705,72.77,8,10,Loyal,20,0,13.74,Low Risk
20547,High,Hyderabad,29,103298.13,2295.514,45,0.0625,0.0,0.1875,0.1214249999999999,230.06,9,14,Champions,10,0,15.61,Low Risk
20548,Low,Pune,65,7109.23,1015.6042857142857,7,0.2727,0.0909,0.4545,0.0355,12.26,4,3,Lost,72,1,70.36,High Risk
20549,High,Delhi,74,85665.65,2519.57794117647,34,0.0278,0.0278,0.2222,0.3807333333333333,181.88,10,13,Champions,10,0,17.56,Low Risk
20550,Medium,Hyderabad,61,89710.98,2360.8152631578946,38,0.0256,0.0,0.1795,0.2042666666666666,152.83,10,14,Champions,10,0,9.73,Low Risk
20551,Medium,Kolkata,65,59477.94,2124.212142857143,28,0.1429,0.0571,0.2571,0.1944333333333333,83.07,10,15,Champions,37,0,31.66,Low Risk
20552,High,Hyderabad,38,74005.03,2000.1359459459457,37,0.0,0.0,0.1892,0.3766,129.83,10,14,Champions,10,0,11.23,Low Risk
20553,Low,Delhi,67,48685.05,2863.826470588236,17,0.15,0.0,0.3,0.235,125.8,9,10,Loyal,25,0,23.67,Low Risk
20554,Low,Delhi,27,48515.82,1732.7078571428572,28,0.0,0.0,0.4286,0.0682666666666666,142.28,10,14,Champions,20,0,17.94,Low Risk
20555,Low,Chandigarh,52,86792.11,1972.5479545454543,44,0.0,0.0222,0.0889,0.3328,177.13,9,15,Champions,0,0,11.92,Low Risk
20556,Low,Delhi,49,44594.05,1537.7258620689656,29,0.0645,0.0,0.1613,0.18265,74.45,9,14,Champions,10,0,8.74,Low Risk
20557,Premium,Pune,45,19396.16,2155.128888888889,9,0.0,0.0,0.2222,0.3879,30.89,7,4,Lost,20,0,17.46,Low Risk
20558,Low,Hyderabad,66,55402.02,3077.8900000000003,18,0.0,0.0,0.2222,0.34985,150.14,8,11,Loyal,10,0,14.57,Low Risk
20559,High,Mumbai,37,23910.26,1839.250769230769,13,0.0714,0.0,0.2857,0.2391,59.78,7,7,At Risk,15,0,11.24,Low Risk
20561,Low,Chennai,44,8038.4,1607.6799999999998,5,0.0,0.0,0.2,0.0804,31.28,4,5,Lost,20,0,18.14,Low Risk
20563,High,Kolkata,37,20487.72,2560.965,8,0.1111,0.0,0.2222,0.1024,34.43,6,4,Lost,35,0,26.23,Low Risk
20565,High,Mumbai,52,19287.54,2143.06,9,0.0,0.0,0.2222,0.1286,36.81,5,6,Lost,15,0,13.6,Low Risk
20566,High,Delhi,25,18596.78,1549.7316666666666,12,0.0667,0.1333,0.2,0.186,41.42,7,8,At Risk,35,0,34.31,Low Risk
20567,Low,Chandigarh,43,17324.010000000002,1732.4010000000003,10,0.2667,0.0667,0.2,0.3465,25.7,6,6,Lost,57,1,54.29,Medium Risk
20569,Low,Kolkata,23,45068.89,1802.7556,25,0.0741,0.0,0.2593,0.1337499999999999,80.05,8,9,At Risk,10,0,6.96,Low Risk
20570,Premium,Kolkata,22,27183.79,2471.253636363636,11,0.0833,0.0,0.3333,0.0906,58.59,6,6,Lost,25,0,18.29,Low Risk
20571,Medium,Pune,49,11472.97,1638.9957142857145,7,0.125,0.0,0.0,0.0153,29.12,6,3,Lost,25,0,27.94,Low Risk
20572,Medium,Bangalore,27,57561.15,2213.890384615385,26,0.1,0.0333,0.3,0.1711,175.49,10,13,Champions,10,0,14.68,Low Risk
20573,Low,Bangalore,51,24520.41,2229.128181818182,11,0.0,0.0,0.3636,0.1226,41.21,7,9,At Risk,20,0,14.47,Low Risk
20574,Medium,Kolkata,20,45499.62,2527.7566666666667,18,0.0,0.0526,0.0,0.18845,93.81,8,12,Loyal,12,0,20.16,Low Risk
20575,High,Chandigarh,67,37696.45,1449.8634615384617,26,0.1333,0.0,0.2667,0.0699,109.58,9,12,Loyal,25,0,22.04,Low Risk
20577,Premium,Mumbai,54,26904.61,1921.757857142857,14,0.1,0.2,0.2,0.0448,32.77,7,9,At Risk,35,1,41.06,Medium Risk
20578,Low,Chennai,73,12272.32,1363.591111111111,9,0.0,0.1,0.2,0.0818,25.95,6,3,Lost,32,0,31.2,Low Risk
20579,High,Delhi,54,63679.07,1872.913823529412,34,0.0,0.0,0.2941,0.0676333333333333,77.56,10,13,Champions,10,0,7.88,Low Risk
20580,Low,Pune,26,21270.63,3545.105,6,0.2727,0.1818,0.0909,0.4254,61.3,4,5,Lost,65,1,72.91,High Risk
20581,Low,Mumbai,70,19774.84,2824.977142857143,7,0.125,0.0,0.5,0.3955,42.53,5,4,Lost,45,0,43.15,Medium Risk
20582,Low,Mumbai,45,31741.65,1867.1558823529413,17,0.0,0.0,0.2353,0.1395,88.66,9,8,At Risk,10,0,6.93,Low Risk
20585,Medium,Hyderabad,45,19774.3,1647.8583333333331,12,0.0,0.0,0.4167,0.1318,39.79,7,5,Lost,30,0,21.52,Low Risk
20586,Premium,Hyderabad,67,13740.78,1717.5975,8,0.1111,0.0,0.3333,0.0916,53.05,6,4,Lost,45,0,31.08,Low Risk
20587,Low,Mumbai,73,52835.21,1509.5774285714283,35,0.0,0.0,0.2286,0.2505,82.04,10,11,Loyal,10,0,10.16,Low Risk
20589,Low,Chandigarh,19,22116.58,2010.598181818182,11,0.0,0.0,0.2727,0.4423,94.52,7,5,Lost,20,0,17.54,Low Risk
20590,High,Hyderabad,61,20271.38,2252.375555555556,9,0.0,0.0,0.2222,0.027,43.88,8,4,Lost,20,0,15.04,Low Risk
20591,Medium,Delhi,64,38707.62,1843.22,21,0.087,0.0,0.2609,0.0986,53.99,9,9,At Risk,10,0,7.6,Low Risk
20592,Medium,Pune,20,35964.96,1998.0533333333333,18,0.0526,0.0,0.1053,0.289,84.42,10,8,At Risk,0,0,6.21,Low Risk
20594,Medium,Chandigarh,61,21469.63,1533.545,14,0.0,0.0667,0.2667,0.0746,39.47,7,6,Lost,27,0,24.03,Low Risk
20596,Low,Chandigarh,60,22405.73,2036.884545454545,11,0.0,0.0,0.1818,0.2241,80.89,4,5,Lost,20,0,19.16,Low Risk
20598,Medium,Delhi,51,11697.91,974.8258333333332,12,0.0769,0.0,0.3077,0.078,32.14,8,6,Lost,25,0,21.8,Low Risk
20599,Low,Pune,51,77555.94,2674.34275862069,29,0.0645,0.0,0.2903,0.2715,178.29,10,15,Champions,10,0,13.7,Low Risk
20600,High,Delhi,24,46322.87,2205.850952380952,21,0.12,0.04,0.36,0.2123,115.52,10,13,Champions,35,0,28.59,Low Risk
20601,Premium,Mumbai,72,28821.57,1801.348125,16,0.28,0.08,0.28,0.1242,60.55,9,11,Loyal,52,0,48.67,Medium Risk
20602,Medium,Bangalore,35,27285.34,3031.704444444445,9,0.0,0.0,0.4444,0.2729,35.12,6,7,At Risk,25,0,24.35,Low Risk
20603,Medium,Hyderabad,34,17627.25,3525.45,5,0.25,0.125,0.125,0.1175,28.34,5,4,Lost,65,1,65.93,Medium Risk
20604,Low,Chennai,27,63968.57,1827.6734285714283,35,0.0278,0.0,0.25,0.1274666666666666,153.77,10,14,Champions,10,0,9.47,Low Risk
20605,Low,Delhi,29,113674.98,1894.583,60,0.0476,0.0,0.3016,0.3224,250.39,10,13,Champions,20,0,24.19,Low Risk
20607,Premium,Bangalore,66,24014.48,1715.32,14,0.0,0.0,0.1429,0.15615,32.81,8,10,Loyal,0,0,1.95,Low Risk
20608,High,Kolkata,70,56729.22,2836.461,20,0.0455,0.0455,0.2273,0.1891,71.45,10,13,Champions,10,0,12.94,Low Risk
20609,High,Chandigarh,21,11694.14,1063.1036363636365,11,0.0833,0.0,0.25,0.10065,28.32,9,5,Lost,20,0,19.23,Low Risk
20610,Premium,Pune,28,39882.92,1661.7883333333332,24,0.0385,0.0385,0.3846,0.2126499999999999,79.45,9,13,Champions,20,0,17.6,Low Risk
20611,Medium,Delhi,43,23285.33,2328.5330000000004,10,0.0,0.0,0.3,0.0776,37.38,6,5,Lost,20,0,14.79,Low Risk
20612,Medium,Bangalore,29,22807.7,1754.4384615384615,13,0.0,0.0,0.3846,0.076,48.94,8,5,Lost,30,0,20.11,Low Risk
20614,High,Pune,58,48675.52,2561.869473684211,19,0.0,0.0,0.1579,0.13245,158.55,9,12,Loyal,10,0,11.2,Low Risk
20615,Medium,Chandigarh,68,16340.21,2334.3157142857144,7,0.2727,0.0909,0.4545,0.1089,40.65,5,3,Lost,72,1,64.57,Medium Risk
20616,Medium,Delhi,36,63757.66,2452.217692307692,26,0.037,0.0,0.1852,0.257,185.34,10,11,Loyal,10,0,11.7,Low Risk
20618,Medium,Delhi,41,62017.9,1824.055882352941,34,0.0556,0.0,0.3889,0.3293333333333333,95.71,10,15,Champions,20,0,16.91,Low Risk
20619,Medium,Chandigarh,39,23247.95,1223.5763157894737,19,0.1923,0.0769,0.2692,0.03055,52.13,8,9,At Risk,37,0,37.63,Low Risk
20621,Low,Chandigarh,59,41012.35,2278.463888888889,18,0.0526,0.0,0.5263,0.17045,117.18,8,11,Loyal,20,0,18.21,Low Risk
20622,Low,Bangalore,71,21390.52,3565.0866666666666,6,0.0,0.0,0.5,0.2139,55.7,6,4,Lost,30,0,29.88,Low Risk
20623,Low,Kolkata,62,48471.05,1795.2240740740742,27,0.0667,0.0333,0.3,0.0892333333333333,70.66,10,10,Loyal,10,0,11.7,Low Risk
20624,Medium,Chennai,75,30458.67,1903.666875,16,0.0,0.1111,0.4444,0.08825,64.26,7,7,At Risk,50,0,42.42,Medium Risk
20625,Low,Chennai,65,8506.98,1215.282857142857,7,0.0,0.0,0.1429,0.0113,29.03,5,3,Lost,10,0,16.02,Low Risk
20627,Medium,Pune,65,28344.51,2576.7736363636363,11,0.0833,0.0,0.1667,0.3779,93.55,8,7,At Risk,15,0,15.21,Low Risk
20628,Low,Chandigarh,30,87525.0,2431.25,36,0.0,0.0526,0.1842,0.2724,109.68,10,15,Champions,22,0,21.56,Low Risk
20629,High,Pune,41,20858.42,2979.774285714286,7,0.0,0.0,0.2857,0.4172,39.28,7,4,Lost,20,0,20.59,Low Risk
20630,Medium,Chennai,58,39878.5,1595.14,25,0.037,0.037,0.2963,0.2974,116.95,10,13,Champions,10,0,13.67,Low Risk
20633,Low,Mumbai,28,28125.58,2163.506153846154,13,0.0714,0.0,0.2857,0.1457,38.06,8,8,At Risk,10,0,7.91,Low Risk
20634,Low,Mumbai,26,24394.33,2710.481111111111,9,0.25,0.0,0.4167,0.2439,90.02,6,4,Lost,60,0,50.97,Medium Risk
20636,Low,Kolkata,46,42036.49,1751.5204166666665,24,0.0385,0.0385,0.1538,0.0334,130.14,9,11,Loyal,10,0,14.3,Low Risk
20637,Low,Mumbai,72,86515.54000000001,2110.13512195122,41,0.087,0.0217,0.3261,0.24858,188.9,10,14,Champions,20,0,21.18,Low Risk
20639,Low,Pune,59,35516.6,2536.9,14,0.125,0.0,0.25,0.2191,73.99,7,9,At Risk,25,0,19.74,Low Risk
20640,Low,Chennai,31,10659.06,1776.5100000000002,6,0.0,0.0,0.3333,0.1066,32.2,4,4,Lost,30,0,24.12,Low Risk
20641,Medium,Delhi,45,43344.53,1605.352962962963,27,0.0968,0.0323,0.2903,0.3495999999999999,56.73,9,10,Loyal,10,0,15.16,Low Risk
20642,Medium,Bangalore,46,8328.619999999999,1388.1033333333332,6,0.0,0.0,0.1667,0.0555,34.13,6,3,Lost,20,0,16.12,Low Risk
20643,Medium,Chandigarh,67,39656.21,2087.168947368421,19,0.05,0.0,0.2,0.11255,90.33,8,12,Loyal,10,0,6.95,Low Risk
20644,Premium,Delhi,41,33037.72,1738.8273684210526,19,0.0,0.0,0.1579,0.227,90.51,10,9,At Risk,10,0,9.57,Low Risk
20647,Low,Chandigarh,74,33877.03,1472.914347826087,23,0.0417,0.0,0.0833,0.0726,45.9,9,10,Loyal,0,0,6.3,Low Risk
20648,Medium,Bangalore,40,32271.71,1290.8684,25,0.0741,0.0,0.2222,0.1866,126.06,8,12,Loyal,10,0,12.15,Low Risk
20650,Medium,Mumbai,22,116033.76,2035.68,57,0.0,0.0,0.2632,0.11648,215.68,10,15,Champions,10,0,13.04,Low Risk
20651,Premium,Chandigarh,53,23825.4,1985.45,12,0.0769,0.0,0.0769,0.0794,42.02,9,5,Lost,10,0,12.21,Low Risk
20652,Medium,Mumbai,22,18363.79,1836.379,10,0.0,0.0,0.0,0.0612,103.17,6,7,At Risk,5,0,11.59,Low Risk
20653,Medium,Kolkata,18,66811.29,2227.043,30,0.0,0.0323,0.2258,0.55335,195.35,10,13,Champions,10,0,23.75,Low Risk
20654,High,Pune,33,61150.38,2446.0152,25,0.1071,0.0,0.2143,0.2822666666666666,207.29,7,12,Loyal,25,0,25.95,Low Risk
20658,Premium,Chennai,30,40763.08,2264.615555555556,18,0.0,0.0,0.5,0.21555,95.69,9,10,Loyal,20,0,16.84,Low Risk
20661,Low,Hyderabad,18,33749.03,1985.2370588235292,17,0.0,0.0556,0.2222,0.06905,48.84,8,7,At Risk,27,0,22.27,Low Risk
20662,Low,Kolkata,62,19014.78,2112.753333333333,9,0.0,0.0,0.2222,0.0262999999999999,35.41,5,5,Lost,20,0,18.04,Low Risk
20663,High,Pune,59,40606.37,1765.494347826087,23,0.0769,0.0385,0.2692,0.1760499999999999,50.26,8,13,Champions,10,0,10.76,Low Risk
20664,Medium,Mumbai,69,15160.12,1516.012,10,0.0,0.0,0.3,0.0303,30.38,6,5,Lost,20,0,17.02,Low Risk
20666,Medium,Delhi,72,80443.17,1915.3135714285715,42,0.0652,0.0217,0.2609,0.1847,97.98,10,15,Champions,10,0,10.66,Low Risk
20667,Low,Pune,72,65168.5,2172.2833333333333,30,0.0323,0.0,0.129,0.1342666666666666,116.16,10,15,Champions,0,0,3.87,Low Risk
20668,Medium,Pune,39,26428.67,1761.9113333333332,15,0.0,0.0,0.3333,0.1249,38.98,9,11,Loyal,20,0,13.92,Low Risk
20669,Medium,Hyderabad,22,19110.9,1365.064285714286,14,0.0,0.0,0.2143,0.0191,30.68,8,6,Lost,15,0,15.1,Low Risk
20670,Premium,Pune,72,23566.18,2945.7725,8,0.0,0.0,0.0,0.3142,53.8,6,4,Lost,10,0,18.98,Low Risk
20671,Premium,Mumbai,55,32564.4,3256.44,10,0.0909,0.0,0.2727,0.1085,70.64,10,10,Loyal,10,0,14.23,Low Risk
20672,Medium,Kolkata,68,46949.29,1877.9716,25,0.0385,0.0,0.1923,0.05735,105.27,10,13,Champions,10,0,8.54,Low Risk
20674,Low,Kolkata,36,51298.67,2230.376956521739,23,0.04,0.04,0.28,0.24245,87.39,9,11,Loyal,10,0,10.33,Low Risk
20676,High,Hyderabad,39,13558.96,1232.6327272727272,11,0.0,0.0,0.2727,0.2712,36.95,6,5,Lost,20,0,17.37,Low Risk
20677,High,Kolkata,61,62176.52,2590.688333333333,24,0.04,0.0,0.16,0.3705,82.03,10,11,Loyal,10,0,13.21,Low Risk
20678,Low,Mumbai,27,65068.01,2098.9680645161293,31,0.0312,0.0,0.1562,0.20075,108.81,9,11,Loyal,10,0,8.03,Low Risk
20681,High,Delhi,35,42638.23,1938.101363636364,22,0.0833,0.0,0.25,0.1275333333333333,73.01,9,12,Loyal,10,0,7.15,Low Risk
20682,Medium,Pune,48,13384.84,1216.8036363636363,11,0.2143,0.0,0.3571,0.0669,64.35,7,4,Lost,60,0,45.87,Medium Risk
20683,Low,Pune,43,36696.44,3058.036666666667,12,0.0769,0.0,0.3077,0.367,46.1,6,9,At Risk,20,0,22.39,Low Risk
20684,High,Mumbai,29,20538.38,2053.838,10,0.1667,0.0,0.25,0.4108,32.14,6,7,At Risk,30,0,28.2,Low Risk
20685,High,Kolkata,71,42295.97,1409.8656666666668,30,0.0312,0.0312,0.4062,0.1023666666666666,84.09,10,11,Loyal,20,0,21.32,Low Risk
20686,Premium,Kolkata,64,16681.440000000002,1283.1876923076925,13,0.0,0.0,0.2308,0.1112,48.49,7,5,Lost,20,0,15.47,Low Risk
20687,High,Delhi,40,46705.69,1729.8403703703705,27,0.0,0.0,0.2222,0.0348,120.07,10,9,At Risk,10,0,10.2,Low Risk
20690,Premium,Delhi,55,15677.99,2612.998333333333,6,0.0,0.0,0.5,0.3136,31.36,5,5,Lost,30,0,29.2,Low Risk
20693,Premium,Mumbai,71,49039.62,1961.5848,25,0.0741,0.0,0.3333,0.08645,113.52,8,10,Loyal,20,0,14.91,Low Risk
20694,Low,Chennai,30,127907.98,2063.0319354838707,62,0.0312,0.0,0.2188,0.27705,293.37,10,15,Champions,10,0,20.0,Low Risk
20695,Low,Chandigarh,41,49561.34,1652.0446666666664,30,0.0,0.1176,0.2647,0.0925666666666666,64.2,10,11,Loyal,35,0,34.25,Low Risk
20696,Medium,Kolkata,62,71602.45,1704.820238095238,42,0.0227,0.0227,0.25,0.09185,145.83,9,14,Champions,10,0,11.9,Low Risk
20697,Medium,Bangalore,37,15859.3,1762.1444444444444,9,0.0,0.1,0.3,0.1057,60.3,5,6,Lost,27,0,27.74,Low Risk
20698,Medium,Delhi,62,90952.46,1894.8429166666667,48,0.0392,0.0196,0.2745,0.2625,205.31,9,14,Champions,10,0,15.44,Low Risk
20699,Medium,Delhi,40,16566.030000000002,1840.6700000000003,9,0.0,0.0,0.2222,0.2209,70.8,6,3,Lost,20,0,14.14,Low Risk
20700,Medium,Delhi,47,17072.74,1707.274,10,0.0,0.0,0.3,0.3415,39.43,7,6,Lost,15,0,12.62,Low Risk
20703,Medium,Pune,71,29731.49,1651.7494444444444,18,0.0526,0.0,0.1579,0.1365,81.23,9,11,Loyal,10,0,8.15,Low Risk
20704,Low,Mumbai,29,44314.38,2014.29,22,0.0,0.0,0.1364,0.1606,72.29,10,12,Loyal,0,0,3.26,Low Risk
20705,Low,Pune,66,14160.54,1573.3933333333332,9,0.0,0.0,0.1111,0.0472,59.25,6,3,Lost,10,0,11.05,Low Risk
20706,Medium,Bangalore,48,23723.05,1694.5035714285714,14,0.0625,0.0625,0.125,0.06255,29.58,9,9,At Risk,12,0,17.9,Low Risk
20707,Medium,Hyderabad,62,11873.66,1978.9433333333332,6,0.0,0.0,0.1667,0.0594,25.1,4,5,Lost,20,0,19.13,Low Risk
20708,Medium,Chennai,36,20148.25,3358.0416666666665,6,0.3333,0.0,0.2222,0.0201,99.74,4,5,Lost,50,1,54.16,Medium Risk
20710,Medium,Bangalore,75,63709.84,1930.601212121212,33,0.0294,0.0,0.2353,0.0767333333333333,171.26,10,12,Loyal,10,0,11.37,Low Risk
20713,High,Hyderabad,48,10079.66,1679.9433333333334,6,0.0,0.0,0.0,0.1008,21.86,5,5,Lost,10,0,15.22,Low Risk
20717,High,Chennai,58,29666.85,1348.4931818181817,22,0.0435,0.0,0.1739,0.1667,45.78,8,12,Loyal,10,0,9.41,Low Risk
20719,Premium,Chandigarh,62,30881.95,2573.4958333333334,12,0.0,0.0,0.25,0.0412,97.11,6,9,At Risk,10,0,11.46,Low Risk
20722,Medium,Chandigarh,64,136546.83000000002,2905.25170212766,47,0.0408,0.0,0.3061,0.2002799999999999,314.62,9,15,Champions,20,0,27.33,Low Risk
20723,Medium,Delhi,50,6416.97,1069.495,6,0.1429,0.0,0.4286,0.0064,29.44,4,4,Lost,45,0,41.99,Medium Risk
20724,High,Mumbai,45,85165.64,2661.42625,32,0.0,0.0,0.2188,0.2989,183.15,10,15,Champions,10,0,13.74,Low Risk
20725,Low,Pune,54,47305.29,1819.434230769231,26,0.0,0.0,0.1154,0.2254499999999999,155.61,10,13,Champions,0,0,7.34,Low Risk
20726,High,Pune,56,23093.58,1776.4292307692308,13,0.0,0.0714,0.2143,0.3079,47.42,6,7,At Risk,27,0,26.13,Low Risk
20728,Medium,Hyderabad,58,31251.92,1736.2177777777777,18,0.0,0.0,0.1667,0.04245,58.74,9,7,At Risk,15,0,11.4,Low Risk
20729,Medium,Chennai,48,17585.62,1758.562,10,0.0,0.0,0.3,0.1172,23.02,6,5,Lost,20,0,14.5,Low Risk
20730,Medium,Chennai,25,35293.87,1960.770555555556,18,0.0526,0.0,0.1579,0.1974,56.11,9,8,At Risk,10,0,7.71,Low Risk
20731,High,Chandigarh,28,30710.55,2362.35,13,0.0,0.0,0.3846,0.4095,61.18,7,6,Lost,25,0,20.39,Low Risk
20732,Medium,Mumbai,26,18690.03,2076.67,9,0.0,0.0,0.2222,0.2492,34.17,6,5,Lost,20,0,15.69,Low Risk
20733,High,Delhi,65,12488.49,1561.06125,8,0.0,0.0,0.25,0.0624,33.94,7,3,Lost,20,0,14.38,Low Risk
20735,High,Hyderabad,43,33054.41,1271.3234615384613,26,0.0,0.0,0.1923,0.16875,76.87,9,12,Loyal,10,0,10.38,Low Risk
20736,High,Chandigarh,39,31685.91,1667.6794736842105,19,0.05,0.0,0.25,0.1805,43.89,7,8,At Risk,10,0,8.19,Low Risk
20737,Premium,Mumbai,60,63456.33,2350.2344444444443,27,0.0,0.0,0.1852,0.2115,100.72,10,12,Loyal,10,0,9.26,Low Risk
20738,Medium,Hyderabad,45,62321.87,2010.3829032258063,31,0.0541,0.1081,0.2162,0.1078666666666666,216.4,10,15,Champions,35,0,37.94,Low Risk
20739,Medium,Chandigarh,75,6881.61,860.20125,8,0.0,0.0,0.125,0.0459,13.47,5,5,Lost,10,0,17.9,Low Risk
20740,Medium,Hyderabad,35,35194.17,3910.463333333333,9,0.0909,0.0909,0.3636,0.1173,59.05,6,6,Lost,37,1,41.34,Medium Risk
20741,Low,Pune,73,17737.56,2217.195,8,0.0,0.0,0.25,0.1774,26.36,7,5,Lost,20,0,15.13,Low Risk
20742,High,Pune,53,32264.56,1897.9152941176471,17,0.1053,0.0,0.3684,0.6453,57.93,8,8,At Risk,43,0,38.68,Low Risk
20745,High,Mumbai,68,12646.75,1264.675,10,0.0,0.0,0.3,0.0422,44.07,5,4,Lost,20,0,18.35,Low Risk
20746,Low,Hyderabad,68,50483.78,2657.041052631579,19,0.0,0.0,0.1579,0.3636999999999999,133.2,9,12,Loyal,10,0,12.72,Low Risk
20747,High,Chandigarh,69,18708.12,1559.01,12,0.0769,0.0,0.2308,0.3742,40.58,7,5,Lost,20,0,17.89,Low Risk
20748,High,Pune,41,14938.37,1358.0336363636363,11,0.0,0.0,0.1818,0.0996,22.81,7,5,Lost,20,0,15.56,Low Risk
20749,Low,Kolkata,63,24482.56,2448.2560000000003,10,0.0909,0.0,0.4545,0.1632,60.9,8,6,Lost,25,0,19.1,Low Risk
20750,Low,Delhi,34,38461.03,1831.477619047619,21,0.0455,0.0,0.1364,0.22235,66.89,8,10,Loyal,0,0,1.72,Low Risk
20752,Low,Chandigarh,26,19995.38,1538.106153846154,13,0.0714,0.0,0.3571,0.3999,28.4,7,9,At Risk,20,0,19.43,Low Risk
20754,High,Chandigarh,50,10263.85,1026.385,10,0.0,0.0,0.6,0.1026,21.93,7,8,At Risk,20,0,25.92,Low Risk
20755,Medium,Mumbai,66,39576.55,1649.0229166666668,24,0.0769,0.0,0.1154,0.1667,85.29,10,10,Loyal,0,0,5.8,Low Risk
20756,Low,Delhi,20,25251.31,1683.4206666666666,15,0.0,0.0,0.2,0.0701499999999999,38.09,6,6,Lost,15,0,11.29,Low Risk
20757,Medium,Chennai,52,51207.02,2048.2808,25,0.0,0.0,0.28,0.12805,115.59,9,13,Champions,10,0,7.91,Low Risk
20758,Low,Pune,67,16756.41,1861.8233333333333,9,0.0,0.0,0.2222,0.2234,25.39,4,4,Lost,20,0,19.68,Low Risk
20759,Medium,Bangalore,63,142615.28,2194.081230769231,65,0.0294,0.0147,0.2794,0.0753833333333333,375.3,10,15,Champions,10,0,23.67,Low Risk
20761,High,Mumbai,41,35631.83,2740.9100000000003,13,0.0714,0.0,0.3571,0.2375,104.49,8,6,Lost,25,0,19.55,Low Risk
20762,High,Mumbai,53,3671.88,734.376,5,0.1667,0.0,0.1667,0.0367,11.58,5,6,Lost,30,0,33.46,Low Risk
20764,High,Chennai,41,44963.98,1798.5592,25,0.1034,0.0345,0.1379,0.0749499999999999,110.48,9,13,Champions,15,0,19.3,Low Risk
20767,Low,Pune,36,18861.98,3143.6633333333334,6,0.1429,0.0,0.0,0.1886,97.23,5,4,Lost,25,1,33.8,Low Risk
20768,Low,Kolkata,63,25721.51,2572.151,10,0.0833,0.0833,0.0833,0.0514,97.8,8,7,At Risk,17,0,23.35,Low Risk
20769,Low,Chennai,42,15704.53,1308.7108333333333,12,0.0,0.0,0.3333,0.157,53.24,6,5,Lost,30,0,22.21,Low Risk
20770,Medium,Kolkata,45,16797.89,1679.789,10,0.0909,0.0,0.1818,0.05595,21.45,8,6,Lost,15,0,12.53,Low Risk
20771,Low,Hyderabad,72,52010.27,2261.3160869565218,23,0.0,0.0,0.1739,0.28165,122.67,9,11,Loyal,10,0,9.34,Low Risk
20773,Medium,Kolkata,43,51762.23,1990.855,26,0.1562,0.0312,0.2188,0.1669666666666666,95.68,10,11,Loyal,25,0,23.62,Low Risk
20774,High,Chandigarh,62,41861.85,2325.6583333333333,18,0.0,0.0526,0.4211,0.1052999999999999,61.11,8,11,Loyal,32,0,26.15,Low Risk
20778,Premium,Kolkata,55,30386.76,1787.456470588235,17,0.25,0.0417,0.25,0.2723,50.06,8,7,At Risk,45,0,41.05,Medium Risk
20779,High,Delhi,23,30102.2,1433.4380952380952,21,0.087,0.0,0.2174,0.15935,140.66,7,10,Loyal,10,0,11.78,Low Risk
20782,High,Bangalore,74,49218.31,2237.195909090909,22,0.0,0.0,0.2727,0.0669,133.38,9,13,Champions,10,0,8.8,Low Risk
20783,Medium,Pune,35,54527.34,1880.253103448276,29,0.0323,0.0323,0.3226,0.1249333333333333,79.72,10,11,Loyal,20,0,16.46,Low Risk
20784,Low,Chandigarh,62,12096.64,2016.1066666666663,6,0.0,0.0,0.1667,0.0605,34.56,4,5,Lost,20,0,18.81,Low Risk
20785,Medium,Kolkata,18,32260.31,1536.205238095238,21,0.0,0.0,0.2381,0.1429333333333333,76.81,9,8,At Risk,10,0,8.14,Low Risk
20786,Medium,Chennai,19,29572.68,2112.3342857142857,14,0.0,0.0,0.2857,0.0963,59.5,8,10,Loyal,10,0,6.57,Low Risk
20787,High,Delhi,43,37607.02,2686.2157142857145,14,0.0,0.0,0.3571,0.0832499999999999,135.77,8,10,Loyal,20,0,17.06,Low Risk
20789,Medium,Pune,27,50094.48,2504.724,20,0.0,0.0,0.2,0.31215,110.83,10,9,At Risk,10,0,10.93,Low Risk
20791,High,Chennai,56,24788.24,2754.248888888889,9,0.1818,0.0,0.3636,0.4958,85.18,8,5,Lost,45,0,42.94,Medium Risk
20792,Medium,Bangalore,25,72495.16,2589.112857142857,28,0.0345,0.0,0.3448,0.0737,112.75,10,15,Champions,20,0,17.07,Low Risk
20793,Low,Pune,68,32486.69,1624.3345,20,0.0,0.0,0.25,0.0494999999999999,127.9,9,12,Loyal,10,0,9.83,Low Risk
20794,High,Hyderabad,61,22675.82,1744.293846153846,13,0.0,0.0,0.2308,0.2268,30.77,7,5,Lost,20,0,14.87,Low Risk
20795,Premium,Chandigarh,37,20288.8,1560.676923076923,13,0.3158,0.0,0.2105,0.07755,32.1,8,5,Lost,50,0,44.91,Medium Risk
20797,High,Pune,33,22350.53,3192.932857142857,7,0.0,0.0,0.0,0.2235,73.28,6,5,Lost,10,0,20.06,Low Risk
